source_id,target_id,influence_value
FisicoImpuro,JuanAlvarezRic1,0.28275278210639954
FisicoImpuro,fanf1313,0.24957023561000824
lafm,davidtamarator1,0.22155003249645233
lafm,leopovvi,0.20990628004074097
lafm,Opinandoando4,0.21231712400913239
lafm,87_mml,0.31219959259033203
lafm,ELABEJON2,0.2683236002922058
lafm,ClaudiaLuci1018,0.2124851495027542
lafm,diavoloast38704,0.2474011927843094
lafm,RamiroMR_R,0.23438115417957306
lafm,JUBILADOPATRIO1,0.31219959259033203
lafm,JohanSGamboa,0.273878812789917
lafm,jamesaroldan,0.210196852684021
lafm,janv0520,0.2637985944747925
lafm,yamilebarbosaz,0.1770864874124527
lafm,carsal6,0.23636946082115173
lafm,CarlosIvnGamba1,0.25400251150131226
lafm,corchos70,0.2224881500005722
lafm,JaimePenagos10,0.2219976931810379
jhong_san,colexret,0.33124303817749023
yeyogoc,Liliosor,0.34648364782333374
abrahamkatime,diehercasvan,0.6392613649368286
abrahamkatime,Carloscanapo,0.5581396222114563
Att47Toro,Hemequin,1.0
lilicatadiaz,diegobuenavent1,0.024548370391130447
lilicatadiaz,fanf1313,0.04795365780591965
pulzo,juangogiraldo,0.34996163845062256
pulzo,HaleAqui,0.4008750915527344
pulzo,IRONMAN171234,0.5007386207580566
pulzo,aluis1223,0.5007386207580566
pulzo,lfsanchezme,0.3040550649166107
pulzo,YeffrinH67443,0.4008750915527344
pulzo,Ferfanpe1974,0.5007386207580566
pulzo,perche_jonathan,0.5007386207580566
pulzo,CarlosA51374781,0.5007386207580566
pulzo,GABOZARRATE,0.5007386207580566
pulzo,josehermes66,0.5007386207580566
pulzo,Angelic16768960,0.3416707217693329
pulzo,luiscleves,0.5007386207580566
pulzo,aeslava07,0.5007386207580566
pulzo,Monard25,0.5007386207580566
pulzo,carlosmejia26,0.36086416244506836
pulzo,JorgeLe55151827,0.5007386207580566
pulzo,HAMILTONFLM,0.5007386207580566
pulzo,A_Jaramillo,0.5007386207580566
pulzo,primerocolomb,0.5007386207580566
pulzo,fsandino322,0.36086416244506836
pulzo,pitirre7,0.39280372858047485
pulzo,LuisCalderon951,0.5007386207580566
pulzo,Natura1l,0.5007386207580566
pulzo,gustvotello,0.5007386207580566
pulzo,hildamariapint2,0.5007386207580566
pulzo,XaraTormenta,0.5007386207580566
pulzo,Mag_0327,0.5007386207580566
pulzo,EdderJimenez11,0.5007386207580566
pulzo,EcheverriVasq,0.5007386207580566
pulzo,cruaacevedo,0.5007386207580566
pulzo,mauroolarte,0.3487635552883148
pulzo,Kalomagno2021,0.38071101903915405
pulzo,Tolima66,0.29553109407424927
pulzo,EDUARDO67889272,0.5007386207580566
pulzo,FedericoAn53042,0.5007386207580566
pulzo,aethcolombia,0.2597714066505432
pulzo,Roca233,0.5007386207580566
pulzo,yimquincas,0.5007386207580566
pulzo,lbertopuravida,0.5007386207580566
pulzo,LUISBERNARDOFI5,0.3497556447982788
pulzo,SaraGrajales11,0.5007386207580566
pulzo,stevenvalle55,0.39280372858047485
pulzo,GomezDa78155177,0.37148064374923706
pulzo,juantulio1960,0.5007386207580566
pulzo,JULIANCALVO1983,0.5007386207580566
pulzo,ArcilaRobinson,0.5007386207580566
pulzo,edujosecas,0.5007386207580566
pulzo,xfiloalejo,0.5007386207580566
pulzo,gajatohe,0.5007386207580566
pulzo,DanielSnchz,0.4008750915527344
pulzo,hernan01003,0.5007386207580566
pulzo,Giovann62828901,0.5007386207580566
pulzo,lfelipe_urrego,0.5007386207580566
pulzo,AlejoZuluaga66,0.5007386207580566
pulzo,LibreJuancho,0.5007386207580566
pulzo,majasan1,0.5007386207580566
pulzo,SAINJHON025,0.49513745307922363
pulzo,marcofjc123,0.5007386207580566
pulzo,clemencia_vela,0.5007386207580566
pulzo,Vicorresa22,0.5007386207580566
pulzo,RubioReales,0.39280372858047485
pulzo,chechimartinez,0.5007386207580566
pulzo,arena_castro,0.5007386207580566
pulzo,hetlimuz,0.5007386207580566
pulzo,edemohem,0.5007386207580566
pulzo,henryro07695774,0.5007386207580566
pulzo,3dAdvancedS,0.2606099843978882
pulzo,AlainTisso51417,0.5007386207580566
pulzo,JorgeiiGonzalez,0.5007386207580566
pulzo,CESARMA14508127,0.5007386207580566
pulzo,torrwilso,0.38071101903915405
pulzo,MANDOJAIME,0.5007386207580566
pulzo,Eduardo11449513,0.5007386207580566
pulzo,juanjose271310,0.5007386207580566
pulzo,GabrioMtz,0.38071101903915405
pulzo,over_acosta,0.5007386207580566
pulzo,ImontanoLazala,0.5007386207580566
pulzo,ivandaal2004,0.5007386207580566
pulzo,771David,0.39280372858047485
pulzo,Mattica7,0.5007386207580566
pulzo,julianestrada79,0.5007386207580566
pulzo,carlose00169,0.3811109662055969
pulzo,carmatto,0.5007386207580566
pulzo,omairo80,0.5007386207580566
pulzo,EagleVLS,0.5007386207580566
pulzo,jotace1604,0.5007386207580566
pulzo,marcetolla,0.34558776021003723
pulzo,sintexcali,0.5007386207580566
pulzo,avifayala,0.5007386207580566
pulzo,Caliche197,0.5007386207580566
pulzo,pbyenny,0.5007386207580566
pulzo,Adolfotamayo16,0.5007386207580566
pulzo,GladysM645,0.5007386207580566
pulzo,TocaWilliam,0.5007386207580566
pulzo,duquevan,0.5007386207580566
pulzo,rafaelcuellargo,0.5007386207580566
pulzo,DiegoARinconR,0.5007386207580566
pulzo,0pinandoand0,0.4857448637485504
pulzo,alhajasid,0.38071101903915405
pulzo,nvelez8737,0.5007386207580566
pulzo,webeguerrero,0.5007386207580566
pulzo,yaidna,0.5007386207580566
pulzo,Alberto01920416,0.38071101903915405
NoConMiAhorro_,AndresMartinezz,0.3238736391067505
JoseJorgeMadera,jllanosala,0.3619183897972107
ClaudiaLuci1018,DerBesteVater,0.5347150564193726
JERobledo,EmilioOteroD,0.34024596214294434
JERobledo,FloreMorrive,0.225599467754364
JERobledo,Acuna_Oscar,0.3259553015232086
Bogota2022,mljavieramos,0.5411045551300049
Bogota2022,cadavidjj,0.5411045551300049
Bogota2022,derechasinlimit,0.5411045551300049
Bogota2022,totorangelm,0.5411045551300049
Bogota2022,juanpalacio8102,0.37122678756713867
Bogota2022,jaipazari,0.5411045551300049
KollCesar,Hematocritica__,1.0000001192092896
MHMora3,leopovvi,0.30421343445777893
MHMora3,Ingeniero_nomas,0.6762754321098328
MHMora3,Alexandermuiska,0.6762754321098328
MHMora3,emiliopuentes0,0.4356682598590851
MHMora3,Maria35586595,0.6762754321098328
MHMora3,rosamarilla221,0.6762754321098328
MHMora3,sandramos07,0.6762754321098328
FGFBarbosa,hensiskan,0.1902184933423996
darcyquinnr,sandraquidi,0.06589995324611664
darcyquinnr,diavoloast38704,0.020007707178592682
darcyquinnr,Osaqui12Oscar,0.09100399166345596
Oscarbc45201895,Aracno_Red,0.25814369320869446
honohenriquez,manuelpreocupad,0.675101101398468
honohenriquez,nestorleons,0.49133622646331787
honohenriquez,todoscolombia,1.0000001192092896
LuisGMurillo,PradaHumberto,0.2261931449174881
Rios53Rios,Mechitascasmont,0.6441364884376526
normahurtados,BlancaD24056009,1.000000238418579
velascoluisf,GevaudanOf,0.1924213021993637
velascoluisf,Isaord00,0.11326994746923447
velascoluisf,carrionjaime,0.16474156081676483
velascoluisf,ccallerave1,0.1834578514099121
velascoluisf,ManuelM09486461,0.19167771935462952
velascoluisf,soyaxeldavid,0.1304156482219696
velascoluisf,BolivarZha51553,0.1412109136581421
velascoluisf,LUISALB63840691,0.2247510552406311
velascoluisf,uchima1983,0.19952499866485596
velascoluisf,JOSEJoseluiss,0.23289555311203003
velascoluisf,clauaceve,0.09959150105714798
velascoluisf,DanielCama633,0.11440494656562805
velascoluisf,CatanoWils10377,0.1990104466676712
velascoluisf,martin25476359,0.16766664385795593
velascoluisf,betosola3344,0.14271180331707
velascoluisf,luisebastian161,0.21298712491989136
velascoluisf,ancrifo,0.15499664843082428
velascoluisf,NicolErnesto,0.1987844854593277
velascoluisf,marco_mcm,0.18454626202583313
velascoluisf,MaisAngel,0.11867615580558777
velascoluisf,ArrolloKei54910,0.09025336056947708
velascoluisf,sir_pailander,0.2003331184387207
velascoluisf,Isamartinez789,0.11182458698749542
estoescambio,takiroser,0.2511839270591736
estoescambio,cartangarife,0.20600393414497375
estoescambio,AlejoCCGC,0.19617964327335358
estoescambio,SoyJerome__,0.19103460013866425
estoescambio,RipYeye,0.2449950873851776
KevinHartmannC,FelixJPatino,0.35318759083747864
KevinHartmannC,ElCuajinais_,0.36374109983444214
07259e9ad8b64e4,Marck67,0.3628986179828644
versionpublica,wesleyHcampo,0.32397499680519104
pelinegra0818,Opinandoando4,0.2521025538444519
pelinegra0818,JuanDav51249722,0.2302200198173523
pelinegra0818,arleymolano31,0.2008647918701172
pelinegra0818,nstor_lope,0.2682785093784332
willj84753699,yolimaytulimon,0.8039389848709106
willj84753699,gariargel,1.0
willj84753699,EliansTorres,1.0
willj84753699,judejepeto02,1.0
willj84753699,alexp123f,1.0
willj84753699,Antonio29476981,1.0
willj84753699,Adriana68884699,0.6741669774055481
willj84753699,Gzalopop,1.0
willj84753699,clibalcon,1.0
willj84753699,alperezv,1.0
ANIFCO,tatymendozalara,0.10539817065000534
ANIFCO,jflafaurie,0.2525509297847748
ANIFCO,ContGanadero,0.22061055898666382
LuisaposadaO,mvelezjara67,1.0
FundLibreMente,maritzaareva,1.0
Letrinas,Pet5501,0.9999998807907104
Letrinas,SungFlower__,0.9999998807907104
Letrinas,Sebas__UP,0.9999998807907104
Letrinas,HumbertoReinel,0.9999998807907104
Eclides3,edwincm1980,0.23452076315879822
Eclides3,JOSEANT92629832,0.2947990596294403
lasillavacia,RodRengifo,0.36949649453163147
lasillavacia,AlvaroPoGonzlez,0.3166954815387726
lasillavacia,PenaLeguia,0.26113611459732056
lasillavacia,Guiller29271129,0.23392848670482635
lasillavacia,Salitas58476165,0.36949649453163147
lasillavacia,JorgeVenenciaM1,0.26263564825057983
lasillavacia,cuervoji,0.2114139050245285
lasillavacia,AndersonRedond1,0.28996890783309937
lasillavacia,lunadavid,0.23041792213916779
Juan_Florez,sinjulian,0.42869967222213745
criticolombia,Nancyan57589300,1.0
criticolombia,hjavierrf,0.6448745727539062
RevistaSemana,Margari91017579,0.3961816728115082
RevistaSemana,omega682,0.3970475196838379
RevistaSemana,Jessidelrgm,0.3970475196838379
RevistaSemana,Opinandoando4,0.22918494045734406
RevistaSemana,xtianjdeere,0.04503672942519188
RevistaSemana,takiroser,0.2312970608472824
RevistaSemana,Guiller29271129,0.20244061946868896
RevistaSemana,Alfredosantosm,0.18525990843772888
RevistaSemana,pluedifa,0.3961816728115082
RevistaSemana,Hematocritica__,0.21125192940235138
RevistaSemana,JuanKarlosVeneg,0.27019554376602173
RevistaSemana,critico_espacio,0.21659378707408905
RevistaSemana,sandyruva68,0.25861111283302307
RevistaSemana,CarlosEdward_O,0.28030499815940857
RevistaSemana,RealidadesdeCo1,0.22954896092414856
RevistaSemana,libertadavanza0,0.31875115633010864
RevistaSemana,ecojuanfe,0.23475764691829681
RevistaSemana,jisaboya,0.31875115633010864
RevistaSemana,makondo01,0.19349651038646698
RevistaSemana,LeonorCuervo,0.2491939663887024
RevistaSemana,DeLargeAlexx,0.17641544342041016
RevistaSemana,erickdong4,0.31875115633010864
RevistaSemana,Joshua_Arte,0.2533591091632843
RevistaSemana,jamesaroldan,0.2217572182416916
RevistaSemana,benjaminleond,0.24034738540649414
RevistaSemana,BrumPosada,0.22277189791202545
RevistaSemana,leokpaz,0.3966146409511566
RevistaSemana,Chalabyf,0.22284452617168427
RevistaSemana,AmparoOrtegab,0.23797179758548737
RevistaSemana,Ayaxscorpio,0.24386295676231384
RevistaSemana,davoelbravo,0.25861111283302307
RevistaSemana,rojas_mardo,0.26920878887176514
RevistaSemana,jaimitoelcar,0.21323896944522858
RevistaSemana,JuanCar67421239,0.20753318071365356
papoaminCD,Opinandoando4,0.3441532552242279
papoaminCD,MariaPe85066914,0.7425642013549805
papoaminCD,cielomontoya3,0.7425642013549805
papoaminCD,PuertAna,0.7425642013549805
papoaminCD,alexa3400,0.7425642013549805
moliverag,gutijuancg,0.19533812999725342
moliverag,gustavovaldivie,0.3609005808830261
jmkarg,drmariamantilla,0.12505792081356049
Tinojaramillo,Juangarciaeb,0.21404792368412018
Colcheck,drmariamantilla,0.1603192836046219
Colcheck,RipYeye,0.2576281428337097
diamaov,Kap___i,1.0000001192092896
diamaov,johnfredy_john,1.0000001192092896
diamaov,humbertobohor12,0.5725774765014648
diamaov,FerneyL11867460,1.0000001192092896
diamaov,ROLOTESO,1.0000001192092896
diamaov,emiliopuentes0,0.641627311706543
diamaov,2020Chk,0.6737311482429504
diamaov,GloudSande8825,1.0000001192092896
diamaov,jaimealiriocorr,1.0000001192092896
diamaov,maryurizm26,1.0000001192092896
diamaov,adri_isabela,1.0000001192092896
diamaov,serlopera,0.6744664311408997
diamaov,Santa_Fe_Petro,0.549122154712677
diamaov,ambiental81,0.5622204542160034
diamaov,elkineapw,1.0000001192092896
diamaov,leonard67074700,1.0000001192092896
diamaov,octavio40094487,1.0000001192092896
diamaov,ESAUDYARA,1.0000001192092896
NoticiasCaracol,leopovvi,0.21101252734661102
NoticiasCaracol,Opinandoando4,0.22963865101337433
NoticiasCaracol,EverSamirTamar3,0.3115629553794861
NoticiasCaracol,solofutbol80,0.1647556871175766
NoticiasCaracol,nelsonarturo3g,0.20198599994182587
miguelsarruf,luisfprieto2,0.07767637073993683
miguelsarruf,CatanoWils10377,0.05326441675424576
Alexrolapiz1,robotlin1,0.3902777433395386
IvonneMilenaGo,fanf1313,0.30703285336494446
codiguillos,homebu,0.636911928653717
codiguillos,82varuli,0.636911928653717
codiguillos,olgaloaiza17,0.636911928653717
codiguillos,jesussabogalm,0.636911928653717
codiguillos,pitirre7,0.4501873850822449
codiguillos,mauroolarte,0.4188384711742401
codiguillos,stevenvalle55,0.4501873850822449
codiguillos,Alejandro8220,0.636911928653717
codiguillos,JavierMonom,0.3934394121170044
codiguillos,KellyGranados,0.32176095247268677
codiguillos,RubioReales,0.4501873850822449
codiguillos,771David,0.4501873850822449
codiguillos,adiez99,0.636911928653717
codiguillos,nicola19383,0.5385190844535828
codiguillos,SimonMontoyaA,0.636911928653717
codiguillos,Gom6022Ec,0.27722281217575073
incoherentsarc1,cazarate09,0.45228123664855957
PaoHerreraC,rafa_cardenas_p,0.2955685257911682
PaoHerreraC,lisseth83580294,0.16301017999649048
PaoHerreraC,mjgalvis1,0.17783863842487335
PaoHerreraC,VicenteAnthon18,0.3924218416213989
PaoHerreraC,ClaudiaLuci1018,0.3758234977722168
PaoHerreraC,sandraquidi,0.22245438396930695
PaoHerreraC,mariopreza,0.3054443895816803
PaoHerreraC,andripatica,0.3457619249820709
PaoHerreraC,CIELOCRIST24027,0.42804837226867676
PaoHerreraC,TuiterosCaliCol,0.4238865375518799
PaoHerreraC,dianaesgh,0.3733445107936859
PaoHerreraC,Sm8957179Mora,0.19873742759227753
PaoHerreraC,oliveira31000,0.35956284403800964
PaoHerreraC,JFernandoGRE,0.4056354761123657
PaoHerreraC,gevelasco,0.2619481086730957
PaoHerreraC,Liliana82983026,0.1511818915605545
PaoHerreraC,Aracno_Red,0.3478476107120514
RompeCadenaz,Carloscanapo,0.5581396222114563
JoseA_Ocampo,alexdavidsilva,0.1175505742430687
JoseA_Ocampo,Inthemood4more,0.2572135329246521
JoseA_Ocampo,raminario91229,0.1352052539587021
VickyDavilaH,Julio1y3,0.48600465059280396
VickyDavilaH,A46570962,0.517794132232666
VickyDavilaH,emejotagonzam,0.3235936164855957
VickyDavilaH,maso75,0.5118383765220642
VickyDavilaH,juangogiraldo,0.3678560256958008
VickyDavilaH,MartaMaciasZap1,0.5118383765220642
VickyDavilaH,JuanCar48491442,0.5118383765220642
VickyDavilaH,MikyMolasso,0.5237500667572021
VickyDavilaH,davidtamarator1,0.3516061305999756
VickyDavilaH,hubado57,0.5118383765220642
VickyDavilaH,VictorR82220767,0.5118383765220642
VickyDavilaH,MalbertoSuarez,0.350780725479126
VickyDavilaH,JoseLui04301549,0.517794132232666
VickyDavilaH,JDRincon9,0.5118383765220642
VickyDavilaH,casanarep,0.4482593238353729
VickyDavilaH,ecardenasposso,0.5118383765220642
VickyDavilaH,MariaElviraSP,0.5118383765220642
VickyDavilaH,esegura2,0.5118383765220642
VickyDavilaH,LUCESdeOPINION,0.5237500667572021
VickyDavilaH,jarf1959,0.5118383765220642
VickyDavilaH,phill8484,0.4482593238353729
VickyDavilaH,b_pahe,0.4482593238353729
VickyDavilaH,calberguezyahoo,0.4482593238353729
VickyDavilaH,ALFONSOGARZON,0.41591089963912964
VickyDavilaH,JuanMikelodiun,0.5118383765220642
VickyDavilaH,JuanMa_djzerok,0.5118383765220642
VickyDavilaH,quiquevargasar,0.5118383765220642
VickyDavilaH,soypastusa,0.5118383765220642
VickyDavilaH,lfsanchezme,0.3917662501335144
VickyDavilaH,sergoliatt,0.5237500667572021
VickyDavilaH,Antimamertussss,0.4558678865432739
VickyDavilaH,claroo_scuro,0.5237500667572021
VickyDavilaH,jmrodri2017,0.5118383765220642
VickyDavilaH,ClaramenteX2,0.5237500667572021
VickyDavilaH,HenryGonza35238,0.5118383765220642
VickyDavilaH,ruedajr9,0.31027117371559143
VickyDavilaH,xtianjdeere,0.03527200222015381
VickyDavilaH,mauriciocharlie,0.5118383765220642
VickyDavilaH,JoseAna13178392,0.5237500667572021
VickyDavilaH,YomarSuarez8,0.4470062553882599
VickyDavilaH,rios_abg,0.5237500667572021
VickyDavilaH,velezmarcelav,0.5118383765220642
VickyDavilaH,delvecchiog1,0.40002432465553284
VickyDavilaH,JULINCHO78,0.2414083629846573
VickyDavilaH,Hectoraperez196,0.4258013963699341
VickyDavilaH,TICALANCHEROS,0.5118383765220642
VickyDavilaH,HarvyVillarruel,0.4698305130004883
VickyDavilaH,yenis_galvan,0.5118383765220642
VickyDavilaH,blankitarojol54,0.36615821719169617
VickyDavilaH,El_lider_2017,0.5237500667572021
VickyDavilaH,Guiller29271129,0.27290666103363037
VickyDavilaH,juandaospi_1977,0.48600465059280396
VickyDavilaH,LeoCS58,0.5118383765220642
VickyDavilaH,Angelitoprietin,0.5118383765220642
VickyDavilaH,Gustavo79851479,0.4470062553882599
VickyDavilaH,TllezF,0.4482593238353729
VickyDavilaH,frl50,0.41591089963912964
VickyDavilaH,cuentaakmdiabla,0.5118383765220642
VickyDavilaH,miesmor,0.3176763951778412
VickyDavilaH,EclectikaD,0.46387454867362976
VickyDavilaH,Danielarc94007,0.5237500667572021
VickyDavilaH,Daniell98500444,0.4482593238353729
VickyDavilaH,ANDRES5837,0.5118383765220642
VickyDavilaH,pgvargas01,0.3678745925426483
VickyDavilaH,marcelinogilib,0.4482593238353729
VickyDavilaH,josecarvajal45,0.42015159130096436
VickyDavilaH,lila2160,0.5118383765220642
VickyDavilaH,josemi422,0.5237500667572021
VickyDavilaH,classesMar29295,0.41591089963912964
VickyDavilaH,edgarobandober1,0.5118383765220642
VickyDavilaH,yasiry244444,0.46387454867362976
VickyDavilaH,JhonAgu11299010,0.5118383765220642
VickyDavilaH,aquipensando___,0.23021182417869568
VickyDavilaH,lunamoreno_m,0.5118383765220642
VickyDavilaH,jcuellar32,0.5118383765220642
VickyDavilaH,avila_rico,0.36615821719169617
VickyDavilaH,fernand5610997,0.4482593238353729
VickyDavilaH,MAPU789,0.5118383765220642
VickyDavilaH,ChurioFlor,0.5118383765220642
VickyDavilaH,JMauroguerrero,0.517794132232666
VickyDavilaH,EdwinNarva96107,0.517794132232666
VickyDavilaH,fabianvar,0.5237500667572021
VickyDavilaH,Jorgeivan0309,0.5118383765220642
VickyDavilaH,Marcela32250762,0.3983946740627289
VickyDavilaH,juancaca23,0.3966151475906372
VickyDavilaH,gmez86713,0.30556079745292664
VickyDavilaH,ALFREDO57073637,0.4482593238353729
VickyDavilaH,joseolfa,0.5118383765220642
VickyDavilaH,Laurens_Right,0.5118383765220642
VickyDavilaH,AlexNuevamente,0.5237500667572021
VickyDavilaH,gesuriberg,0.5237500667572021
VickyDavilaH,Dios_Iluminanos,0.38759270310401917
VickyDavilaH,Bogota2022,0.2858296036720276
VickyDavilaH,LondonoLen81165,0.5118383765220642
VickyDavilaH,ludimcubides,0.39794766902923584
VickyDavilaH,edcaro1429,0.5118383765220642
VickyDavilaH,SergiusJ,0.5118383765220642
VickyDavilaH,JmPHER,0.5118383765220642
VickyDavilaH,claudiapiguzma,0.42015159130096436
VickyDavilaH,mariapaolalugo2,0.2898299992084503
VickyDavilaH,cardonamario55,0.5118383765220642
VickyDavilaH,waldoalarconho1,0.30528053641319275
VickyDavilaH,jaimeurquijo,0.5118383765220642
VickyDavilaH,HermanSerna,0.4291456937789917
VickyDavilaH,agarciam0879,0.39794766902923584
VickyDavilaH,DELIRIO1VERDE,0.5118383765220642
VickyDavilaH,cestobar,0.5237500667572021
VickyDavilaH,ecojuanfe,0.405191034078598
VickyDavilaH,albeirobejarano,0.4482593238353729
VickyDavilaH,Ricrod18,0.5118383765220642
VickyDavilaH,aparicio_sandra,0.5237500667572021
VickyDavilaH,MariaCl98206199,0.5118383765220642
VickyDavilaH,Rubencho1120,0.5237500667572021
VickyDavilaH,Gustavo67205841,0.41591089963912964
VickyDavilaH,BaricharasThe,0.3375397026538849
VickyDavilaH,cmvillav88,0.5118383765220642
VickyDavilaH,alejito_ponce,0.4482593238353729
VickyDavilaH,Amaca316,0.5237500667572021
VickyDavilaH,caromejiao,0.5118383765220642
VickyDavilaH,emi_marcel,0.4482593238353729
VickyDavilaH,lricardorueda,0.5237500667572021
VickyDavilaH,IvanUribeE8954,0.5118383765220642
VickyDavilaH,de_perez13574,0.2887171506881714
VickyDavilaH,Sumercequeopina,0.2671806216239929
VickyDavilaH,Rogeliojramos,0.5118383765220642
VickyDavilaH,GomezDa78155177,0.40575477480888367
VickyDavilaH,carlos_ferchofm,0.5118383765220642
VickyDavilaH,yuberc,0.40651607513427734
VickyDavilaH,hernandob352,0.5237500667572021
VickyDavilaH,a_jarlin,0.293396919965744
VickyDavilaH,JonhatanCastro,0.5118383765220642
VickyDavilaH,alvarogarcia39,0.41591089963912964
VickyDavilaH,fastdna3344,0.5118383765220642
VickyDavilaH,jquint206,0.5237500667572021
VickyDavilaH,enescla,0.3668662905693054
VickyDavilaH,jbedoya1,0.5118383765220642
VickyDavilaH,OSCARGCELIS,0.5237500667572021
VickyDavilaH,DeLargeAlexx,0.19383291900157928
VickyDavilaH,CarratoMilvio,0.5118383765220642
VickyDavilaH,Ricardo38436973,0.41591089963912964
VickyDavilaH,alexsuarezr1,0.41591089963912964
VickyDavilaH,junior5122009h,0.41591089963912964
VickyDavilaH,sernabe,0.4482593238353729
VickyDavilaH,Jr__0220,0.5118383765220642
VickyDavilaH,PedroOrtega91,0.5118383765220642
VickyDavilaH,VelosaVelosa2,0.3453935384750366
VickyDavilaH,dapasfarrell,0.5237500667572021
VickyDavilaH,ColCuarentena,0.4143105745315552
VickyDavilaH,Jome993,0.42598864436149597
VickyDavilaH,metmet754849,0.5118383765220642
VickyDavilaH,Joshua_Arte,0.25532686710357666
VickyDavilaH,Pachoporla12,0.4482593238353729
VickyDavilaH,LUISFER73608809,0.517794132232666
VickyDavilaH,Kisalubo,0.5237500667572021
VickyDavilaH,jaime19226212,0.5237500667572021
VickyDavilaH,AgudeloAlbertoa,0.5118383765220642
VickyDavilaH,nevio_valencia,0.5118383765220642
VickyDavilaH,JuanHeliodoro,0.4482593238353729
VickyDavilaH,rizito_s,0.4482593238353729
VickyDavilaH,mccnoticias,0.5118383765220642
VickyDavilaH,zuldor261292,0.33339953422546387
VickyDavilaH,DeGreiff,0.2567647695541382
VickyDavilaH,egavete,0.5118383765220642
VickyDavilaH,MauBaMe,0.4482593238353729
VickyDavilaH,zugodie,0.517794132232666
VickyDavilaH,el_moncho,0.42708224058151245
VickyDavilaH,Fabianmendoza,0.5118383765220642
VickyDavilaH,jorgemunozsepul,0.35557475686073303
VickyDavilaH,InesHenao137872,0.5118383765220642
VickyDavilaH,phpatino,0.5118383765220642
VickyDavilaH,cjmoncada,0.5237500667572021
VickyDavilaH,benjaminleond,0.42172563076019287
VickyDavilaH,Albertocuerquia,0.5118383765220642
VickyDavilaH,rifrafra,0.4318138062953949
VickyDavilaH,jalpp82,0.5118383765220642
VickyDavilaH,davidrueda30,0.4482593238353729
VickyDavilaH,lhromerom,0.5118383765220642
VickyDavilaH,alexdavidsilva,0.3275284767150879
VickyDavilaH,Claudia97731197,0.4482593238353729
VickyDavilaH,janv0520,0.3975229561328888
VickyDavilaH,LauraMarcelaO,0.3279151916503906
VickyDavilaH,0321Ombc,0.5118383765220642
VickyDavilaH,digonzo,0.5118383765220642
VickyDavilaH,Frentera1,0.5237500667572021
VickyDavilaH,ricacortes,0.5118383765220642
VickyDavilaH,mondur,0.5118383765220642
VickyDavilaH,gvad2556,0.4482593238353729
VickyDavilaH,virginiamejiav5,0.5118383765220642
VickyDavilaH,Peter_25689,0.4201970398426056
VickyDavilaH,NicolErnesto,0.30579036474227905
VickyDavilaH,Janette19596641,0.5118383765220642
VickyDavilaH,reyreyes131,0.24267300963401794
VickyDavilaH,HctorFabioM1,0.5118383765220642
VickyDavilaH,AngaritaVergara,0.517794132232666
VickyDavilaH,sw33ttiny,0.5118383765220642
VickyDavilaH,ArmDianamaria,0.5118383765220642
VickyDavilaH,brav_ah,0.5118383765220642
VickyDavilaH,elchichan1,0.5118383765220642
VickyDavilaH,newilpe1203,0.4482593238353729
VickyDavilaH,ElkinIsazaCast,0.5118383765220642
VickyDavilaH,AArias79294,0.5237500667572021
VickyDavilaH,jmcadavid,0.5118383765220642
VickyDavilaH,TROCHAPURACOL,0.44610005617141724
VickyDavilaH,Hemequin,0.23855523765087128
VickyDavilaH,jotachat,0.5118383765220642
VickyDavilaH,INGRCORONADOO,0.5118383765220642
VickyDavilaH,KrlosTR357,0.5237500667572021
VickyDavilaH,juankalzatea,0.5118383765220642
VickyDavilaH,CBorissow,0.4482593238353729
VickyDavilaH,LeonidCruz,0.5118383765220642
VickyDavilaH,Maojero,0.23277583718299866
VickyDavilaH,93191Maria,0.5118383765220642
VickyDavilaH,jairodeg1,0.4493526220321655
VickyDavilaH,FertutoA,0.5118383765220642
VickyDavilaH,betoaroca,0.5118383765220642
VickyDavilaH,MarioCo90742186,0.4470062553882599
VickyDavilaH,JuanMan14983110,0.5118383765220642
VickyDavilaH,Analuuu,0.5237500667572021
VickyDavilaH,Atenea144,0.5118383765220642
VickyDavilaH,oggalvis,0.5118383765220642
VickyDavilaH,mecargaelchango,0.5118383765220642
VickyDavilaH,MamertoNada,0.3671228587627411
VickyDavilaH,MelloGiovanniGP,0.5237500667572021
VickyDavilaH,libartres,0.5237500667572021
VickyDavilaH,Angelaleonreyes,0.3504713475704193
VickyDavilaH,Nicodgf2005,0.42015159130096436
VickyDavilaH,LFSarmientoV,0.5237500667572021
VickyDavilaH,cesaraugustohi6,0.5118383765220642
VickyDavilaH,alberto11464959,0.5118383765220642
VickyDavilaH,lother2003,0.4482593238353729
VickyDavilaH,ThomasNoApostol,0.5237500667572021
VickyDavilaH,rsernar,0.4558678865432739
VickyDavilaH,FreyreJaime,0.5237500667572021
VickyDavilaH,manuelR25906528,0.44610005617141724
VickyDavilaH,aristizxabal,0.407492458820343
VickyDavilaH,TOLATO21,0.3403516411781311
VickyDavilaH,RIGHT791,0.5118383765220642
VickyDavilaH,mello1301,0.5118383765220642
VickyDavilaH,fabiojandrade,0.5237500667572021
VickyDavilaH,inporcol,0.3922543525695801
VickyDavilaH,marcetolla,0.39979884028434753
VickyDavilaH,segeromo,0.5118383765220642
VickyDavilaH,josancheza,0.5118383765220642
